BE4E78
	17-Dec-2018	:	Q	:	1837
	18-Dec-2018	:	R	:	1710
	19-Dec-2018	:	S	:	1363
	20-Dec-2018	:	T	:	1483
	21-Dec-2018	:	U	:	1775
	22-Dec-2018	:	V	:	1829
	23-Dec-2018	:	W	:	1680
	24-Dec-2018	:	X	:	1727
	25-Dec-2018	:	Y	:	1384
	26-Dec-2018	:	Z	:	1667

98F55E
	1-Dec-2018	:	A	:	1498
	2-Dec-2018	:	B	:	1500
	3-Dec-2018	:	C	:	2388
	4-Dec-2018	:	D	:	1371  	*	1017
	5-Dec-2018	:	E	:	1323
	6-Dec-2018	:	F	:	1506
	7-Dec-2018	:	G	:	1520
	8-Dec-2018	:	H	:	2114
	9-Dec-2018	:	I	:	1941
	10-Dec-2018	:	J	:	1758
	11-Dec-2018	:	K	:	1248
	12-Dec-2018	:	L	:	1475
	13-Dec-2018	:	M	:	1517
	14-Dec-2018	:	N	:	1222
	15-Dec-2018	:	O	:	1618
	16-Dec-2018	:	P	:	1580
	17-Dec-2018	:	Q	:	1827
	18-Dec-2018	:	R	:	1581
	19-Dec-2018	:	S	:	1619
	20-Dec-2018	:	T	:	1696
	21-Dec-2018	:	U	:	1427
	22-Dec-2018	:	V	:	1622
	23-Dec-2018	:	W	:	1699
	24-Dec-2018	:	X	:	1751
	25-Dec-2018	:	Y	:	1508
	26-Dec-2018	:	Z	:	2257

AA4296
	1-Dec-2018	:	A	:	2292
	2-Dec-2018	:	B	:	2174
	3-Dec-2018	:	C	:	2285
	4-Dec-2018	:	D	:	2227
	5-Dec-2018	:	E	:	2368
	6-Dec-2018	:	F	:	2209
	7-Dec-2018	:	G	:	2405
	8-Dec-2018	:	H	:	2230
	9-Dec-2018	:	I	:	2280
	10-Dec-2018	:	J	:	2376
	11-Dec-2018	:	K	:	2218
	12-Dec-2018	:	L	:	2344
	13-Dec-2018	:	M	:	2405
	14-Dec-2018	:	N	:	2358
	15-Dec-2018	:	O	:	1836
	16-Dec-2018	:	P	:	2125
	17-Dec-2018	:	Q	:	2405
	18-Dec-2018	:	R	:	2412
	19-Dec-2018	:	S	:	2222
	20-Dec-2018	:	T	:	2383
	21-Dec-2018	:	U	:	2230
	22-Dec-2018	:	V	:	2468
	23-Dec-2018	:	W	:	2244
	24-Dec-2018	:	X	:	2092
	25-Dec-2018	:	Y	:	2322
	26-Dec-2018	:	Z	:	1816

C5DDD9
	1-Dec-2018	:	A	:	1670
	2-Dec-2018	:	B	:	1804
	3-Dec-2018	:	C	:	1524
	4-Dec-2018	:	D	:	1684
	5-Dec-2018	:	E	:	1822
	6-Dec-2018	:	F	:	1770
	7-Dec-2018	:	G	:	1504
	8-Dec-2018	:	H	:	1755
	9-Dec-2018	:	I	:	1695
	10-Dec-2018	:	J	:	1612
	11-Dec-2018	:	K	:	1742
	12-Dec-2018	:	L	:	1746
	13-Dec-2018	:	M	:	1662
	14-Dec-2018	:	N	:	1805
	15-Dec-2018	:	O	:	1475
	16-Dec-2018	:	P	:	1550
	17-Dec-2018	:	Q	:	1790
	18-Dec-2018	:	R	:	1740
	19-Dec-2018	:	S	:	1722
	20-Dec-2018	:	T	:	1798
	21-Dec-2018	:	U	:	1647
	22-Dec-2018	:	V	:	1684
	23-Dec-2018	:	W	:	1856
	24-Dec-2018	:	X	:	1732
	25-Dec-2018	:	Y	:	1486
	26-Dec-2018	:	Z	:	1725

30C4B
	1-Dec-2018	:	A	:	1917
	2-Dec-2018	:	B	:	2053
	3-Dec-2018	:	C	:	1839
	4-Dec-2018	:	D	:	1610
	5-Dec-2018	:	E	:	1739
	6-Dec-2018	:	F	:	1841
	7-Dec-2018	:	G	:	2040
	8-Dec-2018	:	H	:	2030
	9-Dec-2018	:	I	:	1655
	10-Dec-2018	:	J	:	1698
	11-Dec-2018	:	K	:	1968
	12-Dec-2018	:	L	:	1756
	13-Dec-2018	:	M	:	1812
	14-Dec-2018	:	N	:	1753
	15-Dec-2018	:	O	:	2021
	16-Dec-2018	:	P	:	1974
	17-Dec-2018	:	Q	:	1717
	18-Dec-2018	:	R	:	2088
	19-Dec-2018	:	S	:	2064
	20-Dec-2018	:	T	:	1814
	21-Dec-2018	:	U	:	1905
	22-Dec-2018	:	V	:	2045
	23-Dec-2018	:	W	:	1676
	24-Dec-2018	:	X	:	1968
	25-Dec-2018	:	Y	:	2013
	26-Dec-2018	:	Z	:	1754

29C2F8
	1-Dec-2018	:	A	:	2238
	2-Dec-2018	:	B	:	2187
	3-Dec-2018	:	C	:	2447
	4-Dec-2018	:	D	:	1522
	5-Dec-2018	:	E	:	2611  	*	1089
	6-Dec-2018	:	F	:	2249
	7-Dec-2018	:	G	:	2417
	8-Dec-2018	:	H	:	2418
	9-Dec-2018	:	I	:	2208
	10-Dec-2018	:	J	:	2374
	11-Dec-2018	:	K	:	2097
	12-Dec-2018	:	L	:	2434
	13-Dec-2018	:	M	:	1248  	*	1186
	14-Dec-2018	:	N	:	1314
	15-Dec-2018	:	O	:	2078
	16-Dec-2018	:	P	:	2354
	17-Dec-2018	:	Q	:	2214
	18-Dec-2018	:	R	:	2338
	19-Dec-2018	:	S	:	2318
	20-Dec-2018	:	T	:	2336
	21-Dec-2018	:	U	:	2443
	22-Dec-2018	:	V	:	2281
	23-Dec-2018	:	W	:	2407
	24-Dec-2018	:	X	:	2273
	25-Dec-2018	:	Y	:	1670
	26-Dec-2018	:	Z	:	2424

B7A311
	1-Dec-2018	:	A	:	1746
	2-Dec-2018	:	B	:	2263
	3-Dec-2018	:	C	:	1725
	4-Dec-2018	:	D	:	1875
	5-Dec-2018	:	E	:	1903
	6-Dec-2018	:	F	:	1753
	7-Dec-2018	:	G	:	1949
	8-Dec-2018	:	H	:	1790
	9-Dec-2018	:	I	:	2008
	10-Dec-2018	:	J	:	1784
	11-Dec-2018	:	K	:	2044
	12-Dec-2018	:	L	:	2135
	13-Dec-2018	:	M	:	1777
	14-Dec-2018	:	N	:	1879
	15-Dec-2018	:	O	:	1715
	16-Dec-2018	:	P	:	1744
	17-Dec-2018	:	Q	:	1743
	18-Dec-2018	:	R	:	2084
	19-Dec-2018	:	S	:	1642
	20-Dec-2018	:	T	:	1987
	21-Dec-2018	:	U	:	2073
	22-Dec-2018	:	V	:	1783
	23-Dec-2018	:	W	:	2085
	24-Dec-2018	:	X	:	1964
	25-Dec-2018	:	Y	:	1884
	26-Dec-2018	:	Z	:	1911

848547
	1-Dec-2018	:	A	:	2501
	2-Dec-2018	:	B	:	2823
	3-Dec-2018	:	C	:	2642
	4-Dec-2018	:	D	:	2615
	5-Dec-2018	:	E	:	2547
	6-Dec-2018	:	F	:	2613
	7-Dec-2018	:	G	:	2411
	8-Dec-2018	:	H	:	2545
	9-Dec-2018	:	I	:	2516
	10-Dec-2018	:	J	:	2735
	11-Dec-2018	:	K	:	2453
	12-Dec-2018	:	L	:	2558
	13-Dec-2018	:	M	:	2443
	14-Dec-2018	:	N	:	2587
	15-Dec-2018	:	O	:	2473
	16-Dec-2018	:	P	:	2648
	17-Dec-2018	:	Q	:	2720
	18-Dec-2018	:	R	:	2594
	19-Dec-2018	:	S	:	2530
	20-Dec-2018	:	T	:	2543
	21-Dec-2018	:	U	:	2703
	22-Dec-2018	:	V	:	2600
	23-Dec-2018	:	W	:	2471
	24-Dec-2018	:	X	:	2700
	25-Dec-2018	:	Y	:	2394
	26-Dec-2018	:	Z	:	2907

8B3C64
	1-Dec-2018	:	A	:	1911
	2-Dec-2018	:	B	:	2592
	3-Dec-2018	:	C	:	1240  	*	1352
	4-Dec-2018	:	D	:	2439  	*	1199
	5-Dec-2018	:	E	:	1986
	6-Dec-2018	:	F	:	2067
	7-Dec-2018	:	G	:	1692
	8-Dec-2018	:	H	:	1145
	9-Dec-2018	:	I	:	2509  	*	1364
	10-Dec-2018	:	J	:	1671
	11-Dec-2018	:	K	:	2364
	12-Dec-2018	:	L	:	2146
	13-Dec-2018	:	M	:	2149
	14-Dec-2018	:	N	:	1701
	15-Dec-2018	:	O	:	2141
	16-Dec-2018	:	P	:	1843
	17-Dec-2018	:	Q	:	2118
	18-Dec-2018	:	R	:	2065
	19-Dec-2018	:	S	:	2354
	20-Dec-2018	:	T	:	2252
	21-Dec-2018	:	U	:	2528
	22-Dec-2018	:	V	:	2443
	23-Dec-2018	:	W	:	2563
	24-Dec-2018	:	X	:	2250
	25-Dec-2018	:	Y	:	2255
	26-Dec-2018	:	Z	:	2373

94222D
	1-Dec-2018	:	A	:	2585
	2-Dec-2018	:	B	:	2690
	3-Dec-2018	:	C	:	2423
	4-Dec-2018	:	D	:	2595
	5-Dec-2018	:	E	:	2747
	6-Dec-2018	:	F	:	2616
	7-Dec-2018	:	G	:	1486  	*	1130
	8-Dec-2018	:	H	:	2778  	*	1292
	9-Dec-2018	:	I	:	2627
	10-Dec-2018	:	J	:	2695
	11-Dec-2018	:	K	:	2796
	12-Dec-2018	:	L	:	2559
	13-Dec-2018	:	M	:	2868
	14-Dec-2018	:	N	:	1760  	*	1108
	15-Dec-2018	:	O	:	2700
	16-Dec-2018	:	P	:	2437
	17-Dec-2018	:	Q	:	2629
	18-Dec-2018	:	R	:	2706
	19-Dec-2018	:	S	:	2600
	20-Dec-2018	:	T	:	2629
	21-Dec-2018	:	U	:	1617  	*	1012
	22-Dec-2018	:	V	:	2813  	*	1196
	23-Dec-2018	:	W	:	2555
	24-Dec-2018	:	X	:	2370
	25-Dec-2018	:	Y	:	2600
	26-Dec-2018	:	Z	:	1350  	*	1250

E3A75F
	1-Dec-2018	:	A	:	3494
	2-Dec-2018	:	B	:	3487
	3-Dec-2018	:	C	:	3745
	4-Dec-2018	:	D	:	3839
	5-Dec-2018	:	E	:	3301
	6-Dec-2018	:	F	:	3321
	7-Dec-2018	:	G	:	3557
	8-Dec-2018	:	H	:	3735
	9-Dec-2018	:	I	:	3474
	10-Dec-2018	:	J	:	3832
	11-Dec-2018	:	K	:	3468
	12-Dec-2018	:	L	:	3702
	13-Dec-2018	:	M	:	3533
	14-Dec-2018	:	N	:	3529
	15-Dec-2018	:	O	:	3119
	16-Dec-2018	:	P	:	3633
	17-Dec-2018	:	Q	:	3433
	18-Dec-2018	:	R	:	3785
	19-Dec-2018	:	S	:	3552
	20-Dec-2018	:	T	:	3636
	21-Dec-2018	:	U	:	3398
	22-Dec-2018	:	V	:	3774
	23-Dec-2018	:	W	:	3745
	24-Dec-2018	:	X	:	3398
	25-Dec-2018	:	Y	:	3557
	26-Dec-2018	:	Z	:	3535

3804C5
	1-Dec-2018	:	A	:	1733
	2-Dec-2018	:	B	:	1738
	3-Dec-2018	:	C	:	2000
	4-Dec-2018	:	D	:	1761
	5-Dec-2018	:	E	:	1747
	6-Dec-2018	:	F	:	1988
	7-Dec-2018	:	G	:	1749
	8-Dec-2018	:	H	:	1769
	9-Dec-2018	:	I	:	2051
	10-Dec-2018	:	J	:	1786
	11-Dec-2018	:	K	:	1788
	12-Dec-2018	:	L	:	1783
	13-Dec-2018	:	M	:	1762
	14-Dec-2018	:	N	:	1756
	15-Dec-2018	:	O	:	1756
	16-Dec-2018	:	P	:	1872
	17-Dec-2018	:	Q	:	1933
	18-Dec-2018	:	R	:	2065
	19-Dec-2018	:	S	:	2078
	20-Dec-2018	:	T	:	1854
	21-Dec-2018	:	U	:	1864
	22-Dec-2018	:	V	:	1531
	23-Dec-2018	:	W	:	1666
	24-Dec-2018	:	X	:	1775
	25-Dec-2018	:	Y	:	1804
	26-Dec-2018	:	Z	:	1693

1ADB3
	1-Dec-2018	:	A	:	1419
	2-Dec-2018	:	B	:	1316
	3-Dec-2018	:	C	:	1428
	4-Dec-2018	:	D	:	1288
	5-Dec-2018	:	E	:	1433
	6-Dec-2018	:	F	:	1393
	7-Dec-2018	:	G	:	1586
	8-Dec-2018	:	H	:	1549
	9-Dec-2018	:	I	:	1469
	10-Dec-2018	:	J	:	1358
	11-Dec-2018	:	K	:	1354
	12-Dec-2018	:	L	:	1429
	13-Dec-2018	:	M	:	1324
	14-Dec-2018	:	N	:	1694
	15-Dec-2018	:	O	:	1414
	16-Dec-2018	:	P	:	1498
	17-Dec-2018	:	Q	:	1530
	18-Dec-2018	:	R	:	1424
	19-Dec-2018	:	S	:	1756
	20-Dec-2018	:	T	:	1513
	21-Dec-2018	:	U	:	1591
	22-Dec-2018	:	V	:	1278
	23-Dec-2018	:	W	:	1499
	24-Dec-2018	:	X	:	1342
	25-Dec-2018	:	Y	:	1333
	26-Dec-2018	:	Z	:	1541

A0077
	1-Dec-2018	:	A	:	1558
	2-Dec-2018	:	B	:	2382
	3-Dec-2018	:	C	:	2279
	4-Dec-2018	:	D	:	1475
	5-Dec-2018	:	E	:	1610
	6-Dec-2018	:	F	:	2421
	7-Dec-2018	:	G	:	1376  	*	1045
	8-Dec-2018	:	H	:	1501
	9-Dec-2018	:	I	:	1359
	10-Dec-2018	:	J	:	1542
	11-Dec-2018	:	K	:	1553
	12-Dec-2018	:	L	:	1313
	13-Dec-2018	:	M	:	1521
	14-Dec-2018	:	N	:	1452
	15-Dec-2018	:	O	:	1517
	16-Dec-2018	:	P	:	1602
	17-Dec-2018	:	Q	:	1582
	18-Dec-2018	:	R	:	1456
	19-Dec-2018	:	S	:	2362
	20-Dec-2018	:	T	:	1521
	21-Dec-2018	:	U	:	1344
	22-Dec-2018	:	V	:	1596
	23-Dec-2018	:	W	:	1519
	24-Dec-2018	:	X	:	1700
	25-Dec-2018	:	Y	:	1689
	26-Dec-2018	:	Z	:	1503

659CC0
	1-Dec-2018	:	A	:	1927
	2-Dec-2018	:	B	:	1897
	3-Dec-2018	:	C	:	2226
	4-Dec-2018	:	D	:	2155
	5-Dec-2018	:	E	:	1937
	6-Dec-2018	:	F	:	1595
	7-Dec-2018	:	G	:	1708
	8-Dec-2018	:	H	:	1829
	9-Dec-2018	:	I	:	2103
	10-Dec-2018	:	J	:	1826
	11-Dec-2018	:	K	:	2059
	12-Dec-2018	:	L	:	2136
	13-Dec-2018	:	M	:	2025
	14-Dec-2018	:	N	:	1743
	15-Dec-2018	:	O	:	1783
	16-Dec-2018	:	P	:	1919
	17-Dec-2018	:	Q	:	1995
	18-Dec-2018	:	R	:	1859
	19-Dec-2018	:	S	:	1599
	20-Dec-2018	:	T	:	1854
	21-Dec-2018	:	U	:	2017
	22-Dec-2018	:	V	:	1885
	23-Dec-2018	:	W	:	1893
	24-Dec-2018	:	X	:	1788
	25-Dec-2018	:	Y	:	2119
	26-Dec-2018	:	Z	:	1971

AE2EB7
	1-Dec-2018	:	A	:	2079
	2-Dec-2018	:	B	:	1840
	3-Dec-2018	:	C	:	1972
	4-Dec-2018	:	D	:	2059
	5-Dec-2018	:	E	:	2110
	6-Dec-2018	:	F	:	1949
	7-Dec-2018	:	G	:	1974
	8-Dec-2018	:	H	:	2111
	9-Dec-2018	:	I	:	1769
	10-Dec-2018	:	J	:	2044
	11-Dec-2018	:	K	:	1499
	12-Dec-2018	:	L	:	2148
	13-Dec-2018	:	M	:	1988
	14-Dec-2018	:	N	:	1843
	15-Dec-2018	:	O	:	2070
	16-Dec-2018	:	P	:	2142
	17-Dec-2018	:	Q	:	1611
	18-Dec-2018	:	R	:	1908
	19-Dec-2018	:	S	:	2115
	20-Dec-2018	:	T	:	2044
	21-Dec-2018	:	U	:	1895
	22-Dec-2018	:	V	:	1932
	23-Dec-2018	:	W	:	1980
	24-Dec-2018	:	X	:	1994
	25-Dec-2018	:	Y	:	2053
	26-Dec-2018	:	Z	:	1549

7637EA
	1-Dec-2018	:	A	:	4183
	2-Dec-2018	:	B	:	4172
	3-Dec-2018	:	C	:	4222
	4-Dec-2018	:	D	:	4180
	5-Dec-2018	:	E	:	1679  	*	2501
	6-Dec-2018	:	F	:	4241  	*	2562
	7-Dec-2018	:	G	:	1830  	*	2411
	8-Dec-2018	:	H	:	4287  	*	2457
	9-Dec-2018	:	I	:	4219
	10-Dec-2018	:	J	:	4267
	11-Dec-2018	:	K	:	4270
	12-Dec-2018	:	L	:	4229
	13-Dec-2018	:	M	:	4175
	14-Dec-2018	:	N	:	4181
	15-Dec-2018	:	O	:	4220
	16-Dec-2018	:	P	:	1725  	*	2495
	17-Dec-2018	:	Q	:	4238  	*	2513
	18-Dec-2018	:	R	:	4198
	19-Dec-2018	:	S	:	1751  	*	2447
	20-Dec-2018	:	T	:	4260  	*	2509
	21-Dec-2018	:	U	:	4105
	22-Dec-2018	:	V	:	4302
	23-Dec-2018	:	W	:	4216
	24-Dec-2018	:	X	:	4215
	25-Dec-2018	:	Y	:	1149  	*	3066
	26-Dec-2018	:	Z	:	4138  	*	2989

B1586E
	1-Dec-2018	:	A	:	2369
	2-Dec-2018	:	B	:	2952
	3-Dec-2018	:	C	:	2467
	4-Dec-2018	:	D	:	2412
	5-Dec-2018	:	E	:	2598
	6-Dec-2018	:	F	:	2685
	7-Dec-2018	:	G	:	2523
	8-Dec-2018	:	H	:	2777
	9-Dec-2018	:	I	:	3232
	10-Dec-2018	:	J	:	2770
	11-Dec-2018	:	K	:	2723
	12-Dec-2018	:	L	:	2488
	13-Dec-2018	:	M	:	2705
	14-Dec-2018	:	N	:	2378
	15-Dec-2018	:	O	:	2454
	16-Dec-2018	:	P	:	2488
	17-Dec-2018	:	Q	:	2811
	18-Dec-2018	:	R	:	2335
	19-Dec-2018	:	S	:	2925
	20-Dec-2018	:	T	:	2937
	21-Dec-2018	:	U	:	2520
	22-Dec-2018	:	V	:	3060
	23-Dec-2018	:	W	:	2556
	24-Dec-2018	:	X	:	2650
	25-Dec-2018	:	Y	:	2707
	26-Dec-2018	:	Z	:	2830

7AEF6
	1-Dec-2018	:	A	:	2075
	2-Dec-2018	:	B	:	2202
	3-Dec-2018	:	C	:	2104
	4-Dec-2018	:	D	:	1802
	5-Dec-2018	:	E	:	1827
	6-Dec-2018	:	F	:	2272
	7-Dec-2018	:	G	:	2148
	8-Dec-2018	:	H	:	1831
	9-Dec-2018	:	I	:	2089
	10-Dec-2018	:	J	:	1911
	11-Dec-2018	:	K	:	2059
	12-Dec-2018	:	L	:	1917
	13-Dec-2018	:	M	:	1699
	14-Dec-2018	:	N	:	2148
	15-Dec-2018	:	O	:	1901
	16-Dec-2018	:	P	:	1865
	17-Dec-2018	:	Q	:	1899
	18-Dec-2018	:	R	:	1956
	19-Dec-2018	:	S	:	1870
	20-Dec-2018	:	T	:	2042
	21-Dec-2018	:	U	:	1964
	22-Dec-2018	:	V	:	2016
	23-Dec-2018	:	W	:	1983
	24-Dec-2018	:	X	:	2212
	25-Dec-2018	:	Y	:	2276
	26-Dec-2018	:	Z	:	1965

70FC0
	1-Dec-2018	:	A	:	1436
	2-Dec-2018	:	B	:	1557
	3-Dec-2018	:	C	:	1568
	4-Dec-2018	:	D	:	1237
	5-Dec-2018	:	E	:	1498
	6-Dec-2018	:	F	:	1279
	7-Dec-2018	:	G	:	1600
	8-Dec-2018	:	H	:	1669
	9-Dec-2018	:	I	:	1597
	10-Dec-2018	:	J	:	1216
	11-Dec-2018	:	K	:	1625
	12-Dec-2018	:	L	:	1315
	13-Dec-2018	:	M	:	1604
	14-Dec-2018	:	N	:	1551
	15-Dec-2018	:	O	:	1353
	16-Dec-2018	:	P	:	1381
	17-Dec-2018	:	Q	:	1673
	18-Dec-2018	:	R	:	1514
	19-Dec-2018	:	S	:	1758
	20-Dec-2018	:	T	:	1461
	21-Dec-2018	:	U	:	1250
	22-Dec-2018	:	V	:	1492
	23-Dec-2018	:	W	:	1655
	24-Dec-2018	:	X	:	1536
	25-Dec-2018	:	Y	:	1635
	26-Dec-2018	:	Z	:	1630

1EA931
	1-Dec-2018	:	A	:	1718
	2-Dec-2018	:	B	:	1822
	3-Dec-2018	:	C	:	1925
	4-Dec-2018	:	D	:	1950
	5-Dec-2018	:	E	:	1882
	6-Dec-2018	:	F	:	2106
	7-Dec-2018	:	G	:	1941
	8-Dec-2018	:	H	:	1499
	9-Dec-2018	:	I	:	2065
	10-Dec-2018	:	J	:	1699
	11-Dec-2018	:	K	:	1996
	12-Dec-2018	:	L	:	2032
	13-Dec-2018	:	M	:	1897
	14-Dec-2018	:	N	:	2021
	15-Dec-2018	:	O	:	1885
	16-Dec-2018	:	P	:	2047
	17-Dec-2018	:	Q	:	1967
	18-Dec-2018	:	R	:	1979
	19-Dec-2018	:	S	:	1972
	20-Dec-2018	:	T	:	1862
	21-Dec-2018	:	U	:	1881
	22-Dec-2018	:	V	:	1943
	23-Dec-2018	:	W	:	1972
	24-Dec-2018	:	X	:	1504
	25-Dec-2018	:	Y	:	1824
	26-Dec-2018	:	Z	:	1760

5D997E
	1-Dec-2018	:	A	:	826
	2-Dec-2018	:	B	:	1131
	3-Dec-2018	:	C	:	2406  	*	1275
	4-Dec-2018	:	D	:	2449
	5-Dec-2018	:	E	:	796  	*	1653
	6-Dec-2018	:	F	:	995
	7-Dec-2018	:	G	:	810
	8-Dec-2018	:	H	:	2590  	*	1780
	9-Dec-2018	:	I	:	2416
	10-Dec-2018	:	J	:	2646
	11-Dec-2018	:	K	:	1024  	*	1622
	12-Dec-2018	:	L	:	1028
	13-Dec-2018	:	M	:	923
	14-Dec-2018	:	N	:	1053
	15-Dec-2018	:	O	:	994
	16-Dec-2018	:	P	:	1003
	17-Dec-2018	:	Q	:	911
	18-Dec-2018	:	R	:	932
	19-Dec-2018	:	S	:	1060
	20-Dec-2018	:	T	:	807
	21-Dec-2018	:	U	:	959
	22-Dec-2018	:	V	:	870
	23-Dec-2018	:	W	:	893
	24-Dec-2018	:	X	:	814
	25-Dec-2018	:	Y	:	901
	26-Dec-2018	:	Z	:	2477  	*	1576

1554B6
	1-Dec-2018	:	A	:	1482
	2-Dec-2018	:	B	:	1592
	3-Dec-2018	:	C	:	1512
	4-Dec-2018	:	D	:	1399
	5-Dec-2018	:	E	:	1636
	6-Dec-2018	:	F	:	1700
	7-Dec-2018	:	G	:	1649
	8-Dec-2018	:	H	:	1516
	9-Dec-2018	:	I	:	1805
	10-Dec-2018	:	J	:	1752
	11-Dec-2018	:	K	:	1839
	12-Dec-2018	:	L	:	1386
	13-Dec-2018	:	M	:	1463
	14-Dec-2018	:	N	:	1689
	15-Dec-2018	:	O	:	1649
	16-Dec-2018	:	P	:	1695
	17-Dec-2018	:	Q	:	1395
	18-Dec-2018	:	R	:	1586
	19-Dec-2018	:	S	:	1547
	20-Dec-2018	:	T	:	1900
	21-Dec-2018	:	U	:	1779
	22-Dec-2018	:	V	:	1649
	23-Dec-2018	:	W	:	1504
	24-Dec-2018	:	X	:	1496
	25-Dec-2018	:	Y	:	1586
	26-Dec-2018	:	Z	:	1482

